alpha,seed,actual,mean_sim,p_value,percentile,RCSI,RCSI_z,verdict,n_sim
0.0,0,0.017601957860210946,0.006375846960595464,0.10937812437512498,89.08218356328734,0.01122611089961548,1.211503470061894,Weak,5000
0.0,1,0.022159085963324894,0.007282323713781454,0.05858828234353129,94.16116776644671,0.01487676224954344,1.5737920403815444,Weak,5000
0.0,2,3.9603436099377984e-05,0.007138818508066112,0.7826434713057389,21.755648870225954,-0.007099215071966734,-0.7684843609205436,Below null median,5000
0.0,3,0.007924819377296888,0.007328852629813038,0.47310537892421517,52.70945810837833,0.0005959667474838498,0.06496591478025525,Random / luck,5000
0.0,4,0.0034571910165375965,0.006418223977984727,0.6318736252749451,36.832633473305336,-0.0029610329614471304,-0.32901648243398607,Random / luck,5000
0.0,5,0.02060489552354619,0.007346185699975851,0.07558488302339532,92.46150769846031,0.01325870982357034,1.4288822110646338,Weak,5000
0.0,6,0.015930266175605043,0.006828650364992093,0.15796840631873627,84.22315536892621,0.009101615810612949,0.9882674405820141,Weak,5000
0.0,7,0.014490510309458885,0.007221247464760083,0.20975804839032194,79.04419116176766,0.0072692628446988025,0.7814312944164901,Random / luck,5000
0.0,8,0.008826464710814073,0.007288359732396775,0.4305138972205559,56.96860627874425,0.0015381049784172988,0.16626844592455253,Random / luck,5000
0.0,9,0.016986870490075873,0.007519567505574676,0.15216956608678264,84.80303939212158,0.009467302984501196,1.0174281236408582,Weak,5000
0.0,10,0.00509110311955096,0.0075197372851345395,0.6014797040591882,39.87202559488102,-0.0024286341655835797,-0.2547075864142184,Random / luck,5000
0.0,11,0.015091614201006864,0.006677576229309559,0.1807638472305539,81.94361127774445,0.008414037971697305,0.9096801079687907,Weak,5000
0.0,12,0.0025926158732084044,0.005996526469264431,0.6452709458108379,35.492901419716055,-0.003403910596056027,-0.3661969438398339,Random / luck,5000
0.0,13,0.026331220370354683,0.00721649502704568,0.020795840831833633,97.94041191761647,0.019114725343309005,2.0407101188280836,Strong,5000
0.0,14,0.010635445908803673,0.00651190599991679,0.33253349330133974,66.76664667066586,0.004123539908886883,0.4506937080892003,Random / luck,5000
0.0,15,0.01997264308377659,0.007007310028744577,0.07718456308738253,92.30153969206158,0.012965333055032014,1.4106576001582845,Weak,5000
0.0,16,0.009512813129244043,0.006605618119734965,0.3745250949810038,62.56748650269947,0.002907195009509078,0.31502615755995167,Random / luck,5000
0.0,17,0.019961262399945317,0.006742018529423842,0.07858428314337132,92.1615676864627,0.013219243870521475,1.4415253167193325,Weak,5000
0.0,18,0.017713475110208963,0.007277636254986129,0.1251749650069986,87.50249950009999,0.010435838855222833,1.1391604465014813,Weak,5000
0.0,19,0.009551364108284848,0.005872125303312908,0.3375324935012997,66.26674665066986,0.0036792388049719394,0.4004839009857308,Random / luck,5000
0.0,20,0.004286680435895754,0.007481887210926092,0.6360727854429115,36.412717456508695,-0.0031952067750303384,-0.345757526220991,Random / luck,5000
0.0,21,0.015677394199718756,0.007044765344439102,0.17116576684663068,82.90341931613678,0.008632628855279654,0.9334075677250616,Weak,5000
0.0,22,-0.0003104207451593633,0.007626806511042777,0.8062387522495501,19.39612077584483,-0.007937227256202141,-0.8643638401909433,Below null median,5000
0.0,23,0.003538614862761408,0.007608107706294433,0.6638672265546891,33.633273345330934,-0.004069492843533025,-0.43679479426398665,Random / luck,5000
0.0,24,0.0022495720002451464,0.0075627961768844326,0.7268546290741852,27.334533093381324,-0.005313224176639287,-0.5869128072519034,Below null median,5000
0.0,25,0.019147204856666326,0.006890662115307194,0.09418116376724656,90.60187962407518,0.012256542741359133,1.3101756724955034,Weak,5000
0.0,26,-0.0009493064935117172,0.00677353413718447,0.7990401919616077,20.11597680463907,-0.007722840630696187,-0.81829568079542,Below null median,5000
0.0,27,0.02913904446363367,0.007349289049297218,0.009798040391921616,99.04019196160768,0.02178975541433645,2.367837963441545,Strong,5000
0.0,28,-4.936646152168247e-05,0.006861822664678853,0.7728454309138172,22.735452909418115,-0.006911189126200535,-0.750603523813794,Below null median,5000
0.0,29,0.004362347081777359,0.0071562065118142126,0.618876224755049,38.132373525294945,-0.0027938594300368534,-0.30271139872463426,Random / luck,5000
0.0,30,0.004009691843287344,0.007201173749012973,0.6356728654269146,36.45270945810838,-0.0031914819057256294,-0.3425870561053702,Random / luck,5000
0.0,31,0.016299408226749326,0.007252343577417666,0.15996800639872025,84.02319536092782,0.009047064649331658,0.9792420499656185,Weak,5000
0.0,32,0.013002389434763461,0.007744492526527212,0.2917416516696661,70.84583083383323,0.005257896908236249,0.5521778002319896,Random / luck,5000
0.0,33,0.004095627781499026,0.007171258192880529,0.6390721855628875,36.112777444511096,-0.003075630411381503,-0.3262640908741989,Random / luck,5000
0.0,34,-0.005998725096513181,0.006069211629446425,0.9082183563287343,9.198160367926416,-0.012067936725959606,-1.3092217061713882,Below null median,5000
0.0,35,0.003344092862701102,0.008092848224391741,0.6900619876024795,31.013797240551888,-0.00474875536169064,-0.4858269998191012,Random / luck,5000
0.0,36,0.0012675546742004125,0.006750325836576565,0.727254549090182,27.294541091781642,-0.0054827711623761525,-0.5934983463899591,Below null median,5000
0.0,37,-0.00012902390977161557,0.0076243552690526215,0.7880423915216956,21.215756848630274,-0.007753379178824237,-0.808217877459513,Below null median,5000
0.0,38,0.017317975744520046,0.007209085042522698,0.13937212557488501,86.08278344331134,0.010108890701997348,1.0874973682157782,Weak,5000
0.0,39,0.007123619054104931,0.007290523106066681,0.5070985802839432,49.31013797240552,-0.00016690405196174984,-0.018089364724868898,Random / luck,5000
0.0,40,0.007334759556046604,0.006826937451866617,0.48570285942811436,51.449710057988405,0.0005078221041799873,0.05504978620943817,Random / luck,5000
0.0,41,0.006808257321679697,0.007822502797440612,0.5380923815236952,46.21075784843031,-0.0010142454757609155,-0.10756377596901409,Random / luck,5000
0.0,42,0.007925656089836728,0.006999983877202014,0.46550689862027594,53.46930613877225,0.0009256722126347143,0.09874620414981468,Random / luck,5000
0.0,43,0.012270961526095392,0.007941637739436834,0.3239352129574085,67.626474705059,0.004329323786658557,0.4640636999996119,Random / luck,5000
0.0,44,0.021852432067084353,0.006320707552103054,0.051989602079584085,94.82103579284143,0.0155317245149813,1.6373516477518104,Weak,5000
0.0,45,-0.006134367720130096,0.007072021369633174,0.9200159968006398,8.018396320735853,-0.01320638908976327,-1.4020837797622858,Below null median,5000
0.0,46,0.012028121307335536,0.007384197574070222,0.3087382523495301,69.14617076584683,0.004643923733265314,0.4956834275292094,Random / luck,5000
0.0,47,-0.0061754739382153135,0.006117546049133183,0.9102179564087183,8.998200359928015,-0.012293019987348497,-1.3357966472634584,Below null median,5000
0.0,48,0.011250513116259351,0.007887404314212733,0.36172765446910615,63.847230553889226,0.0033631088020466184,0.36281738798164104,Random / luck,5000
0.0,49,-0.007904982024387002,0.007164768536671761,0.9534093181363728,4.679064187162568,-0.015069750561058763,-1.6225424754767455,Below null median,5000
0.0,50,0.01351799562463931,0.0078047108984013805,0.27034593081383723,72.98540291941612,0.00571328472623793,0.5997605374721887,Random / luck,5000
0.0,51,-0.002566143703494697,0.00696121127528061,0.852629474105179,14.757048590281943,-0.009527354978775307,-1.0453934624240129,Below null median,5000
0.0,52,0.015160638123336604,0.005891906952874706,0.16036792641471706,83.98320335932813,0.009268731170461897,0.985079053095264,Weak,5000
0.0,53,0.020249864353299056,0.007260213695299835,0.08298340331933614,91.72165566886623,0.012989650657999221,1.3797189717071916,Weak,5000
0.0,54,0.01949392637405935,0.007434354042293563,0.10277944411117776,89.74205158968206,0.012059572331765788,1.2749285421526133,Weak,5000
0.0,55,-0.001720424517468543,0.006645030411586943,0.8138372325534893,18.63627274545091,-0.008365454929055487,-0.8905198244776319,Below null median,5000
0.0,56,0.002670731084207654,0.007032732806987904,0.6888622275544891,31.13377324535093,-0.0043620017227802505,-0.47745432310422453,Random / luck,5000
0.0,57,0.003036104043989252,0.005997560609153115,0.6286742651469706,37.152569486102784,-0.002961456565163863,-0.31416422187379095,Random / luck,5000
0.0,58,0.0028856780487423643,0.007070155345166916,0.6720655868826235,32.81343731253749,-0.004184477296424551,-0.45077494428054177,Random / luck,5000
0.0,59,-0.011706195089993106,0.006070774413514974,0.9734053189362127,2.6794641071785645,-0.01777696950350808,-1.9434835745108714,Below null median,5000
0.0,60,0.014158260905615195,0.005745772408146763,0.17976404719056188,82.04359128174366,0.008412488497468432,0.9067306593647078,Weak,5000
0.0,61,0.0003992896057107308,0.007233541785358935,0.7732453509298141,22.695460907818436,-0.006834252179648204,-0.7324044559719017,Below null median,5000
0.0,62,0.007410874819299865,0.006993236684725338,0.4851029794041192,51.50969806038792,0.0004176381345745274,0.04490540646795301,Random / luck,5000
0.0,63,-0.0027633710330497007,0.007021371050163542,0.8480303939212157,15.216956608678265,-0.009784742083213243,-1.0265953305996052,Below null median,5000
0.0,64,0.018038677811408842,0.007534539566982877,0.1285742851429714,87.1625674865027,0.010504138244425965,1.125901168948034,Weak,5000
0.0,65,-0.014803418247373728,0.007522282208215735,0.9932013597280543,0.6998600279944012,-0.022325700455589462,-2.4058592382009856,Below null median,5000
0.0,66,-0.0003113831355388284,0.006407184172347908,0.772245550889822,22.795440911817636,-0.006718567307886737,-0.7220719500069327,Below null median,5000
0.0,67,-0.00938089914611454,0.006620727593427341,0.9554089182163568,4.4791041791641675,-0.01600162673954188,-1.7010881409089698,Below null median,5000
0.0,68,-0.003096499554869224,0.005813741090060384,0.831633673265347,16.85662867426515,-0.008910240644929608,-0.9486744203676163,Below null median,5000
0.0,69,-0.011610943924415364,0.006541002520410527,0.976004799040192,2.4195160967806437,-0.01815194644482589,-1.9851622837817604,Below null median,5000
0.0,70,0.004609147200177345,0.007802639938705107,0.6256748650269947,37.452509498100376,-0.0031934927385277615,-0.32819911861951195,Random / luck,5000
0.0,71,0.0017101863562165056,0.007437371003086825,0.7202559488102379,27.994401119776047,-0.005727184646870319,-0.6035930850611537,Below null median,5000
0.0,72,0.017617598452057577,0.006962986419481497,0.1281743651269746,87.20255948810238,0.01065461203257608,1.1518673224123963,Weak,5000
0.0,73,0.02024833169603153,0.006350513328945741,0.0661867626474705,93.40131973605278,0.013897818367085788,1.5168532948980633,Weak,5000
0.0,74,-0.002430694101866777,0.008331457648006637,0.874625074985003,12.557488502299542,-0.010762151749873414,-1.1561615913556298,Below null median,5000
0.0,75,0.00934626003383143,0.007039913289864876,0.3997200559888022,60.04799040191961,0.002306346743966553,0.250826665976771,Random / luck,5000
0.0,76,0.0024114847522125923,0.0066142311397305404,0.6818636272745451,31.83363327334533,-0.0042027463875179485,-0.4664016990633722,Random / luck,5000
0.0,77,0.00480234827819471,0.006055032046994299,0.5498900219956009,45.03099380123975,-0.0012526837687995892,-0.13523948690909018,Random / luck,5000
0.0,78,0.011638180556020089,0.006731319462665201,0.3105378924215157,68.96620675864827,0.004906861093354888,0.5093410203369124,Random / luck,5000
0.0,79,0.004363822432825591,0.0069140792132159476,0.6126774645070986,38.752249550089985,-0.0025502567803903564,-0.27526423162326297,Random / luck,5000
0.0,80,0.008632332201599065,0.007160465926711885,0.4407118576284743,55.94881023795241,0.0014718662748871804,0.1565544151553089,Random / luck,5000
0.0,81,0.006430807601476138,0.0072746985877541566,0.5386922615476905,46.15076984603079,-0.0008438909862780184,-0.0912048300944564,Random / luck,5000
0.0,82,0.00996744881998161,0.007292378154823623,0.3767246550689862,62.34753049390122,0.0026750706651579876,0.2885441688924232,Random / luck,5000
0.0,83,0.009703185519666022,0.00736918718120199,0.40071985602879423,59.94801039792041,0.0023339983384640314,0.25105987283679837,Random / luck,5000
0.0,84,0.0005218583102560124,0.0070078952649749214,0.7614477104579084,23.875224955008996,-0.006486036954718909,-0.7090448747721634,Below null median,5000
0.0,85,0.027587796727159313,0.006033723875526418,0.010397920415916816,98.98020395920815,0.021554072851632897,2.2846820248024944,Strong,5000
0.0,86,0.018025612416360467,0.006471620820598433,0.10917816436712657,89.10217956408718,0.011553991595762033,1.221390021755024,Weak,5000
0.0,87,0.0019327274399870825,0.006054460159305729,0.6730653869226155,32.71345730853829,-0.004121732719318647,-0.45073198479360654,Random / luck,5000
0.0,88,0.005299090342651929,0.006557046265291663,0.5576884623075385,44.25114977004599,-0.0012579559226397344,-0.13247294767890466,Random / luck,5000
0.0,89,0.006287210196814238,0.006075969563944557,0.48930213957208557,51.08978204359128,0.00021124063286968083,0.02267046151877502,Random / luck,5000
0.0,90,0.003764760079935792,0.0071694714728235895,0.6474705058988203,35.27294541091781,-0.0034047113928877973,-0.38379259464120397,Random / luck,5000
0.0,91,0.016025592296945314,0.007085483712396747,0.15836832633473305,84.18316336732653,0.008940108584548568,0.9777878973372623,Weak,5000
0.0,92,-0.002101465467237401,0.007147032458750318,0.8400319936012798,16.016796640671867,-0.009248497925987718,-0.9956808329641634,Below null median,5000
0.0,93,0.007636205651460189,0.007429475065262335,0.4981003799240152,50.209958008398324,0.00020673058619785373,0.022008425321368978,Random / luck,5000
0.0,94,0.0030525376403727753,0.00700683503744616,0.6592681463707258,34.093181363727254,-0.003954297397073385,-0.42927389751899303,Random / luck,5000
0.0,95,0.005722413991016494,0.006200789340821764,0.5220955808838232,47.81043791241751,-0.0004783753498052703,-0.05136422377803015,Random / luck,5000
0.0,96,0.0012270295612763263,0.007429204465890757,0.7514497100579884,24.875024995001,-0.0062021749046144315,-0.6715634494080029,Below null median,5000
0.0,97,0.01422406201699134,0.006606176614612522,0.20675864827034593,79.34413117376525,0.007617885402378817,0.8303848753060157,Random / luck,5000
0.0,98,-0.006907235990387187,0.006925253654875199,0.9350129974005199,6.51869626074785,-0.013832489645262385,-1.509662285166085,Below null median,5000
0.0,99,-0.0018041837234488679,0.007091303063186259,0.8262347530493901,17.39652069586083,-0.008895486786635128,-0.9467936883116843,Below null median,5000
0.2,0,0.0136519214678698,0.006707552820054741,0.21975604879024196,78.04439112177565,0.006944368647815058,0.7578146371044814,Random / luck,5000
0.2,1,0.01503552038277653,0.007217668102636689,0.1959608078384323,80.42391521695662,0.00781785228013984,0.8579932403785189,Weak,5000
0.2,2,0.029625990017539083,0.005913318746038583,0.0061987602479504095,99.4001199760048,0.0237126712715005,2.5449411950092897,Strong,5000
0.2,3,0.010685916947078204,0.0075366053992600626,0.3629274145170966,63.72725454909018,0.0031493115478181417,0.3370196805651242,Random / luck,5000
0.2,4,0.019697656583732816,0.007422479165246363,0.09598080383923216,90.42191561687662,0.012275177418486454,1.324303306148046,Weak,5000
0.2,5,0.011505045611148011,0.007513478753858243,0.33633273345330933,66.38672265546892,0.003991566857289768,0.4266112595753567,Random / luck,5000
0.2,6,0.03785317996258316,0.007031289938854655,0.0015996800639872025,99.86002799440112,0.030821890023728503,3.2570693127029795,Strong,5000
0.2,7,0.026678622488884748,0.007240249671097877,0.01859628074385123,98.16036792641472,0.019438372817786872,2.091330872703486,Strong,5000
0.2,8,0.0329906217254181,0.007791790509971557,0.005398920215956809,99.48010397920416,0.02519883121544654,2.635178644880731,Strong,5000
0.2,9,0.022915900722637036,0.007032620354490686,0.04239152169566087,95.78084383123375,0.01588328036814635,1.7175425117699858,Moderate,5000
0.2,10,0.023823170838760448,0.007767782291105931,0.04259148170365927,95.76084783043392,0.016055388547654516,1.6948922706787855,Moderate,5000
0.2,11,0.03788970346896533,0.0066320528569673385,0.0005998800239952009,99.96000799840033,0.03125765061199799,3.355136599483306,Strong,5000
0.2,12,0.006161314431234366,0.0061404232002424996,0.48930213957208557,51.08978204359128,2.0891230991866572e-05,0.00223768237047455,Random / luck,5000
0.2,13,0.026213342063832717,0.007234246413803346,0.01979604079184163,98.04039192161568,0.018979095650029372,2.0494076428084904,Strong,5000
0.2,14,0.031361096618874,0.006840295492107357,0.0033993201359728054,99.68006398720256,0.02452080112676664,2.6425303994266556,Strong,5000
0.2,15,0.0129475741423639,0.006108880122110135,0.23055388922215556,76.96460707858428,0.006838694020253765,0.7370951048370982,Random / luck,5000
0.2,16,0.014340180538677577,0.005788337250879509,0.17536492701459708,82.48350329934013,0.008551843287798068,0.9149215149942059,Weak,5000
0.2,17,0.020887932286508187,0.007544260057301364,0.07778444311137772,92.24155168966207,0.013343672229206823,1.4212722361298222,Weak,5000
0.2,18,0.024011134050387902,0.007019518890942692,0.03059388122375525,96.96060787842431,0.01699161515944521,1.8691242440507507,Moderate,5000
0.2,19,0.02031652538834384,0.006976359998552442,0.07098580283943211,92.92141571685663,0.0133401653897914,1.459805305203661,Weak,5000
0.2,20,0.006229311638646897,0.007865300960198897,0.5634873025394921,43.67126574685063,-0.0016359893215519995,-0.17610732137143725,Random / luck,5000
0.2,21,0.005939464215930314,0.0075105984619049625,0.5618876224755049,43.83123375324935,-0.0015711342459746487,-0.15692378792291667,Random / luck,5000
0.2,22,0.012403580479005347,0.007096165708828038,0.28494301139772044,71.5256948610278,0.005307414770177309,0.5592823783182003,Random / luck,5000
0.2,23,0.023345636573030615,0.007121917030755891,0.04599080183963208,95.42091581683664,0.016223719542274723,1.7259452493061107,Moderate,5000
0.2,24,0.0135643540499031,0.00789404620923555,0.2715456908618276,72.86542691461707,0.005670307840667549,0.6166119106672091,Random / luck,5000
0.2,25,0.019826225500843724,0.007345156487970334,0.09018196360727855,91.001799640072,0.01248106901287339,1.3417261398571658,Weak,5000
0.2,26,0.0028318943325615986,0.0070868902352841335,0.6778644271145771,32.23355328934213,-0.004254995902722535,-0.45793275057316246,Random / luck,5000
0.2,27,0.01459174015522874,0.0062737631506811775,0.1841631673665267,81.60367926414716,0.008317977004547563,0.8794943331296231,Weak,5000
0.2,28,0.03000807162682033,0.007148439553794323,0.008398320335932814,99.18016396720655,0.022859632073026007,2.4216653621539965,Strong,5000
0.2,29,0.020436962775735538,0.006054332807507881,0.0653869226154769,93.48130373925216,0.014382629968227657,1.5372998421579018,Weak,5000
0.2,30,0.03301860973762354,0.006648307916882791,0.002999400119976005,99.72005598880223,0.026370301820740752,2.889484810281975,Strong,5000
0.2,31,0.034624838539317485,0.006480605241993744,0.001799640071985603,99.84003199360127,0.02814423329732374,2.943370740976206,Strong,5000
0.2,32,0.01333887524105329,0.006818612881382772,0.23555288942211558,76.46470705858827,0.006520262359670518,0.7033039673257553,Random / luck,5000
0.2,33,0.023361797220812868,0.006622675626094846,0.03219356128774245,96.8006398720256,0.01673912159471802,1.826042380981634,Moderate,5000
0.2,34,0.034855186001609674,0.006687893706890728,0.001799640071985603,99.84003199360127,0.028167292294718947,3.0273556805873323,Strong,5000
0.2,35,0.03277865207345879,0.006792955093173274,0.003199360127974405,99.7000599880024,0.02598569698028552,2.785469722392644,Strong,5000
0.2,36,0.019362719115042445,0.006247785513920654,0.07538492301539693,92.48150369926014,0.01311493360112179,1.4442987953430135,Weak,5000
0.2,37,0.02542349485323455,0.007434797364066708,0.02959408118376325,97.0605878824235,0.017988697489167843,1.8562478546003014,Moderate,5000
0.2,38,0.023058573365955983,0.007233692741064596,0.03959208158368326,96.06078784243152,0.015824880624891388,1.730916750380432,Moderate,5000
0.2,39,0.006058999752855219,0.006394857923684397,0.5222955408918216,47.79044191161768,-0.0003358581708291777,-0.037173450672870284,Random / luck,5000
0.2,40,0.03862719534286336,0.007122191674173558,0.0009998000399920016,99.92001599680064,0.0315050036686898,3.4575444075646433,Strong,5000
0.2,41,0.01476826264010552,0.0075190604961432005,0.20935812837432513,79.08418316336733,0.007249202143962319,0.7885810007012323,Random / luck,5000
0.2,42,0.0182930131598638,0.0068841098436787295,0.11657668466306739,88.3623275344931,0.01140890331618507,1.2150091455182044,Weak,5000
0.2,43,0.01815360698596947,0.007294753681104421,0.11757648470305938,88.2623475304939,0.010858853304865048,1.1876319786859768,Weak,5000
0.2,44,0.02013664352115653,0.007586053245223724,0.08518296340731854,91.50169966006798,0.012550590275932806,1.3944734906520992,Weak,5000
0.2,45,0.020213872582439295,0.00778179553884178,0.09278144371125775,90.74185162967406,0.012432077043597514,1.3023380861713982,Weak,5000
0.2,46,0.036863078967045444,0.007002372307132438,0.0007998400319936012,99.94001199760048,0.029860706659913007,3.3008130216317446,Strong,5000
0.2,47,0.012234195026824941,0.007244970041132559,0.29314137172565485,70.70585882823435,0.004989224985692382,0.535750020265443,Random / luck,5000
0.2,48,0.008064104536614288,0.007573588299342553,0.484503099380124,51.56968606278745,0.0004905162372717351,0.05403700023935618,Random / luck,5000
0.2,49,0.0192334921061883,0.007368127485136563,0.10677864427114576,89.34213157368526,0.011865364621051736,1.2588586170278089,Weak,5000
0.2,50,0.02620713855408402,0.006387244105849796,0.014597080583883223,98.56028794241152,0.019819894448234225,2.167966921936659,Strong,5000
0.2,51,0.00967020675173111,0.006638226599654776,0.3685262947410518,63.16736652669466,0.0030319801520763343,0.3293779808700355,Random / luck,5000
0.2,52,0.02617807035500828,0.008033662739280833,0.023595280943811237,97.66046790641872,0.01814440761572745,1.924763060839464,Moderate,5000
0.2,53,0.023692074494632776,0.007091221591824609,0.03459308138372325,96.56068786242751,0.016600852902808168,1.7821500945269995,Moderate,5000
0.2,54,0.01635986919074232,0.007597189888486659,0.16756648670265947,83.26334733053389,0.00876267930225566,0.9540476393046308,Weak,5000
0.2,55,0.020229367091334167,0.006659151367148306,0.0687862427514497,93.14137172565486,0.01357021572418586,1.5001774118321016,Weak,5000
0.2,56,0.016255876041303415,0.006297633748493738,0.132373525294941,86.78264347130575,0.009958242292809677,1.0878676433104253,Weak,5000
0.2,57,0.021768511590330948,0.007588100769851273,0.0647870425914817,93.54129174165166,0.014180410820479675,1.5079272576502982,Weak,5000
0.2,58,0.015995069079360224,0.007206527247055534,0.16736652669466107,83.28334333133374,0.00878854183230469,0.9487034220506885,Weak,5000
0.2,59,0.0042933136007855645,0.006065965359816019,0.5736852629474105,42.65146970605878,-0.001772651759030455,-0.19412794666505026,Random / luck,5000
0.2,60,0.014187394860751667,0.005844936491012189,0.1859628074385123,81.42371525694861,0.008342458369739479,0.8965643305790271,Weak,5000
0.2,61,0.017783081255364794,0.007129838774084226,0.1217756448710258,87.84243151369726,0.010653242481280568,1.158254203073185,Weak,5000
0.2,62,0.018155410039812324,0.0067581278826138146,0.10157968406318736,89.8620275944811,0.01139728215719851,1.2577612715632964,Weak,5000
0.2,63,0.02238843075245052,0.006134377466699185,0.041391721655668866,95.88082383523296,0.016254053285751333,1.7394439313158188,Moderate,5000
0.2,64,0.0024011622440591966,0.006232092130177498,0.6546690661867627,34.553089382123574,-0.0038309298861183014,-0.4135927017450801,Random / luck,5000
0.2,65,0.02854412205239774,0.006659783114429041,0.008598280343931213,99.16016796640672,0.0218843389379687,2.430176081704629,Strong,5000
0.2,66,0.023602782201870374,0.0068350161502851,0.03659268146370726,96.36072785442911,0.016767766051585274,1.7923740182545231,Moderate,5000
0.2,67,0.01719084953588951,0.0071363605583210045,0.13917216556688664,86.10277944411118,0.010054488977568506,1.080229274348791,Weak,5000
0.2,68,0.026215530281381887,0.006680337859485005,0.019596080783843232,98.06038792241552,0.019535192421896882,2.118971495608204,Strong,5000
0.2,69,0.007010636020098922,0.007211046877115971,0.5134973005398921,48.67026594681064,-0.0002004108570170483,-0.02208313783465482,Random / luck,5000
0.2,70,0.029522404713042176,0.007407126942701113,0.010997800439912017,98.92021595680865,0.022115277770341064,2.384163808028476,Strong,5000
0.2,71,0.012728812346852404,0.00676102091730597,0.2605478904219156,73.96520695860828,0.005967791429546433,0.647416368477351,Random / luck,5000
0.2,72,0.019451625834780377,0.00723744519544759,0.09818036392721456,90.20195960807838,0.012214180639332786,1.2986929244611973,Weak,5000
0.2,73,0.007043303871942043,0.006943142414494451,0.4901019796040792,51.00979804039192,0.00010016145744759161,0.010858293818888707,Random / luck,5000
0.2,74,0.03067923654565445,0.006327841002455404,0.004599080183963208,99.56008798240352,0.024351395543199046,2.616738626019467,Strong,5000
0.2,75,0.015503568274475044,0.006112147802054159,0.15516896620675866,84.50309938012398,0.009391420472420885,1.0094246553649047,Weak,5000
0.2,76,0.03853944815268294,0.006727995538065037,0.0007998400319936012,99.94001199760048,0.0318114526146179,3.4352776710153647,Strong,5000
0.2,77,0.020092459104780143,0.007011964010512668,0.08098380323935213,91.92161567686463,0.013080495094267475,1.4046226974596474,Weak,5000
0.2,78,0.023338689138205315,0.006287686555223579,0.03819236152769446,96.20075984803039,0.017051002582981735,1.7948142234919677,Moderate,5000
0.2,79,0.022257583816136326,0.0070533735750503215,0.05058988202359528,94.9610077984403,0.015204210241086005,1.6227933001952783,Weak,5000
0.2,80,0.02070365739432876,0.007818037390066932,0.09278144371125775,90.74185162967406,0.01288562000426183,1.316590030294646,Weak,5000
0.2,81,0.025993331681417133,0.00616795036765469,0.014997000599880024,98.52029594081185,0.019825381313762443,2.185990226599638,Strong,5000
0.2,82,0.010978753022658144,0.006705898014767257,0.3199360127974405,68.0263947210558,0.004272855007890887,0.4540967035208177,Random / luck,5000
0.2,83,0.012735809361661117,0.006758033864174701,0.26034793041391724,73.98520295940811,0.005977775497486416,0.6390445592937438,Random / luck,5000
0.2,84,0.018033992823285654,0.007017350186796759,0.11357728454309138,88.6622675464907,0.011016642636488895,1.213025919289091,Weak,5000
0.2,85,0.041489562593166184,0.006637340974966776,0.0001999600079984003,100.0,0.03485222161819941,3.7950369114098903,Strong,5000
